0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.4179784655570984,0.936383843421936,1.6635594874969684e-06,0.34161561727523804,0.9230197072029114,-0.24596941471099854,0.3768440783023834,0.8675938844680786,-0.39841967821121216,0.49433034658432007,0.8639426231384277,-0.5209610462188721,0.6297870874404907,0.8496607542037964,-0.6366456151008606,0.37555772066116333,0.6198616623878479,-0.3375205993652344,0.4227031469345093,0.4587896466255188,-0.4873466491699219,0.46341878175735474,0.34774523973464966,-0.5812824368476868,0.5089436769485474,0.2632027268409729,-0.6485708951950073,0.4985094666481018,0.6403629183769226,-0.29330018162727356,0.5298216342926025,0.4395769536495209,-0.4501369297504425,0.5595549941062927,0.3393667936325073,-0.5349531173706055,0.6041865944862366,0.2301725149154663,-0.59087735414505,0.6057888269424438,0.7060263752937317,-0.26596197485923767,0.717179536819458,0.6184685826301575,-0.44216954708099365,0.6610189080238342,0.7375413775444031,-0.47579246759414673,0.6008671522140503,0.8005819916725159,-0.4734937250614166,0.7007315158843994,0.7828472256660461,-0.25639867782592773,0.7872747182846069,0.7707793712615967,-0.4047698378562927,0.7262793779373169,0.8365914225578308,-0.44095855951309204,0.6528101563453674,0.8705712556838989,-0.4494030475616455,U
0.7102046012878418,0.8379839658737183,1.2703089851129334e-06,0.729759156703949,0.7437034845352173,-0.1838962435722351,0.6373154520988464,0.6171982884407043,-0.19878694415092468,0.5132688283920288,0.5357666611671448,-0.1686442494392395,0.41596198081970215,0.4447343945503235,-0.12220597267150879,0.64246666431427,0.4677792191505432,-0.1161944642663002,0.5904556512832642,0.31557410955429077,-0.1660783737897873,0.5649057626724243,0.21425345540046692,-0.20490401983261108,0.5466433167457581,0.11117944121360779,-0.23146474361419678,0.5536981821060181,0.5003290176391602,-0.032172657549381256,0.40621641278266907,0.3947192132472992,-0.07103648036718369,0.29265010356903076,0.3326159119606018,-0.11242382973432541,0.2130959928035736,0.2734799385070801,-0.14344026148319244,0.4810076355934143,0.5566350221633911,0.029358115047216415,0.35220450162887573,0.5232253670692444,-0.06759632378816605,0.3902948498725891,0.6268622875213623,-0.13136762380599976,0.4366864264011383,0.6896955966949463,-0.15025962889194489,0.43401890993118286,0.6081773042678833,0.07951855659484863,0.34118378162384033,0.6205286383628845,-0.027214884757995605,0.3613113462924957,0.6868103742599487,-0.0910886824131012,0.38736340403556824,0.7285151481628418,-0.12043596804141998,K
0.35167402029037476,0.9442418813705444,1.351357354906213e-06,0.24913492798805237,0.9197745323181152,-0.1969136744737625,0.2358526587486267,0.8710721731185913,-0.31261974573135376,0.37746816873550415,0.8565635681152344,-0.39134153723716736,0.524608850479126,0.8520148992538452,-0.47192665934562683,0.31534475088119507,0.6186532378196716,-0.27385035157203674,0.30946844816207886,0.4622662663459778,-0.3774651885032654,0.3153153359889984,0.3536451458930969,-0.4492895305156708,0.3308762311935425,0.256376177072525,-0.5033676028251648,0.4585619270801544,0.6144607067108154,-0.23957262933254242,0.5297343730926514,0.4314104914665222,-0.3128768503665924,0.5794152617454529,0.3309939205646515,-0.3576820194721222,0.6206256151199341,0.2357221245765686,-0.39339330792427063,0.5599873661994934,0.6770545244216919,-0.2195408046245575,0.6886996626853943,0.5670472979545593,-0.3170830309391022,0.7565764784812927,0.46234023571014404,-0.38827160000801086,0.8098917007446289,0.35714513063430786,-0.44142162799835205,0.6237186789512634,0.7776412963867188,-0.21142049133777618,0.6687684059143066,0.7732021808624268,-0.32554173469543457,0.6013101935386658,0.8221927285194397,-0.3692585229873657,0.5351743698120117,0.8641314506530762,-0.39658668637275696,W
0.44316431879997253,0.634697675704956,-9.141672876467055e-07,0.3602587580680847,0.5115463137626648,-0.07478474825620651,0.38594138622283936,0.3549204468727112,-0.12073702365159988,0.5012282133102417,0.28602126240730286,-0.16243800520896912,0.6133146286010742,0.24739046394824982,-0.19664189219474792,0.3987887501716614,0.3109712600708008,-0.09123000502586365,0.3759613633155823,0.22841010987758636,-0.1890009492635727,0.35884392261505127,0.30283060669898987,-0.24264821410179138,0.34528738260269165,0.39415261149406433,-0.26180651783943176,0.5041691660881042,0.33288276195526123,-0.09114227443933487,0.5112040638923645,0.2177632451057434,-0.19593319296836853,0.4668761193752289,0.30263885855674744,-0.23063412308692932,0.4367411732673645,0.40242671966552734,-0.22925665974617004,0.6086234450340271,0.37942156195640564,-0.10179832577705383,0.612114667892456,0.33897554874420166,-0.20178137719631195,0.5166997909545898,0.443986713886261,-0.2008981704711914,0.45199692249298096,0.5217074751853943,-0.17105697095394135,0.7037380933761597,0.44268783926963806,-0.11822094768285751,0.7144994735717773,0.389376699924469,-0.1715109646320343,0.6474473476409912,0.4428231120109558,-0.15665799379348755,0.6003485321998596,0.48704588413238525,-0.1308591663837433,N
0.7649509906768799,0.8134275674819946,-1.1036951264031813e-06,0.6493450403213501,0.7320997714996338,0.016205567866563797,0.5555318593978882,0.6417666077613831,-0.010550590232014656,0.488044798374176,0.5709091424942017,-0.05613479018211365,0.49912989139556885,0.5212035179138184,-0.09958146512508392,0.695936381816864,0.46420010924339294,0.02987627685070038,0.6341471672058105,0.361518919467926,-0.01881316490471363,0.5700563788414001,0.32705825567245483,-0.04413202032446861,0.5130252838134766,0.3081274926662445,-0.062431707978248596,0.7601261138916016,0.4650058448314667,-0.016485266387462616,0.568426251411438,0.45122629404067993,-0.06919440627098083,0.576306939125061,0.5664625763893127,-0.05603587254881859,0.6320455074310303,0.5879719853401184,-0.03768223524093628,0.8090788722038269,0.49311551451683044,-0.0717531070113182,0.6085695028305054,0.5059023499488831,-0.11701478809118271,0.6219075918197632,0.612359344959259,-0.06852206587791443,0.6796109080314636,0.6196538805961609,-0.030838768929243088,0.8335899710655212,0.5483487844467163,-0.1306367963552475,0.6680697202682495,0.5511841773986816,-0.16117942333221436,0.6628844738006592,0.618249773979187,-0.13454604148864746,0.7122387886047363,0.6330863237380981,-0.11069503426551819,X
0.41262876987457275,0.7380529642105103,-3.2976183206301357e-07,0.4773482382297516,0.7256569862365723,-0.05379435420036316,0.523308277130127,0.7034667134284973,-0.09402143955230713,0.5150761604309082,0.741963803768158,-0.12745268642902374,0.47459739446640015,0.7999544143676758,-0.15871161222457886,0.43048804998397827,0.6345567107200623,-0.10092969983816147,0.46371355652809143,0.6786329746246338,-0.1560279130935669,0.48384302854537964,0.7310357093811035,-0.1882733255624771,0.48418980836868286,0.7566852569580078,-0.20687521994113922,0.3599875271320343,0.6616496443748474,-0.0981191098690033,0.396709144115448,0.7234899401664734,-0.13692466914653778,0.4275898039340973,0.7497767806053162,-0.14299309253692627,0.4410129189491272,0.7485671043395996,-0.14924918115139008,0.31384819746017456,0.6975488662719727,-0.09920331090688705,0.3602951169013977,0.7697384357452393,-0.12170550227165222,0.3901306688785553,0.7800683975219727,-0.10692809522151947,0.3964096009731293,0.760852038860321,-0.09986062347888947,0.27945008873939514,0.7334939241409302,-0.10741855949163437,0.3151209354400635,0.7884461283683777,-0.11437256634235382,0.3387642204761505,0.792317807674408,-0.10059905052185059,0.3441508412361145,0.7715897560119629,-0.09385176002979279,Z
0.6439670324325562,0.916817307472229,-7.642843797839305e-07,0.665623664855957,0.8077513575553894,-0.1400049477815628,0.5753610134124756,0.7055752873420715,-0.1741226315498352,0.42556193470954895,0.6715359091758728,-0.1809552013874054,0.31416308879852295,0.6629921793937683,-0.1656789928674698,0.5523800849914551,0.5783634185791016,-0.035268817096948624,0.4233836233615875,0.5456473231315613,-0.08650227636098862,0.4638288915157318,0.6330844163894653,-0.10393049567937851,0.5129050016403198,0.6831043362617493,-0.091096431016922,0.4984978139400482,0.6353897452354431,0.039200663566589355,0.3626916706562042,0.6262453198432922,-0.050120964646339417,0.4199603796005249,0.7334006428718567,-0.0991954356431961,0.4834335446357727,0.7874462604522705,-0.09232604503631592,0.44523757696151733,0.6853174567222595,0.097964346408844,0.33972904086112976,0.6885910630226135,0.015328108333051205,0.38754498958587646,0.7680397033691406,-0.023070158436894417,0.4490443766117096,0.8040574193000793,-0.0074790301732718945,0.38838836550712585,0.7287592887878418,0.15117532014846802,0.3045423626899719,0.6688465476036072,0.13592857122421265,0.2670508027076721,0.6606641411781311,0.12888015806674957,0.2492484599351883,0.6407673358917236,0.14177703857421875,J
0.33667343854904175,0.7310248613357544,-1.5564175726012763e-07,0.4428495764732361,0.6990312337875366,-0.1032339483499527,0.5322270393371582,0.6401673555374146,-0.1780010461807251,0.5301163196563721,0.5628805160522461,-0.2445094883441925,0.4751644432544708,0.4934389591217041,-0.3013140857219696,0.4754393994808197,0.48241081833839417,-0.12530146539211273,0.5188881754875183,0.4361327886581421,-0.23822058737277985,0.5241260528564453,0.49323827028274536,-0.2876041829586029,0.5091303586959839,0.5408998131752014,-0.30555611848831177,0.36693912744522095,0.4790091812610626,-0.1182018518447876,0.40981096029281616,0.4326206147670746,-0.2341136783361435,0.41839101910591125,0.5536565780639648,-0.2504536807537079,0.408174604177475,0.5716779232025146,-0.2417777180671692,0.2724093496799469,0.49569547176361084,-0.12577612698078156,0.31286826729774475,0.4834824204444885,-0.2386549711227417,0.3318309187889099,0.5809614658355713,-0.2178919017314911,0.31758835911750793,0.5838760137557983,-0.1833425909280777,0.17454199492931366,0.5239237546920776,-0.14099133014678955,0.21829061210155487,0.5252189636230469,-0.208283469080925,0.2534109354019165,0.5887220501899719,-0.19061210751533508,0.2456836700439453,0.5891110897064209,-0.166666179895401,T
0.41416114568710327,0.9311597347259521,-3.52442555140442e-07,0.3751087784767151,0.8023315072059631,-0.12007557600736618,0.47219568490982056,0.6933994293212891,-0.1435583233833313,0.6326888203620911,0.6350386142730713,-0.14336909353733063,0.7479918599128723,0.6121202111244202,-0.12659285962581635,0.5192318558692932,0.62522292137146,-0.03763193264603615,0.650143563747406,0.5561671853065491,-0.08636194467544556,0.6428432464599609,0.6078824400901794,-0.11124273389577866,0.6090335845947266,0.6684900522232056,-0.10716123878955841,0.5823000073432922,0.6764358282089233,0.02630719169974327,0.726334810256958,0.6227586269378662,-0.046565961092710495,0.669840395450592,0.6917038559913635,-0.08386316895484924,0.5956030488014221,0.7487239837646484,-0.0751713290810585,0.6366977095603943,0.7183127403259277,0.07644113898277283,0.7414358258247375,0.6691251993179321,0.001060496550053358,0.6766460537910461,0.7320883870124817,-0.024016311392188072,0.6115943193435669,0.7813851237297058,-0.004506624769419432,0.6790345311164856,0.7533595561981201,0.12124359607696533,0.7738204598426819,0.6781430840492249,0.09007329493761063,0.795651376247406,0.6505826711654663,0.08102673292160034,0.8126407265663147,0.618929922580719,0.09230390191078186,J
0.4580913186073303,0.6022495031356812,-1.0963714203171548e-06,0.37684541940689087,0.538424015045166,-0.046526871621608734,0.3198414444923401,0.45499539375305176,-0.0802488699555397,0.36696210503578186,0.40540143847465515,-0.11370325833559036,0.4597274661064148,0.4248121976852417,-0.13956306874752045,0.4353104531764984,0.3580601215362549,-0.045163869857788086,0.42384275794029236,0.32341668009757996,-0.1000225618481636,0.40271052718162537,0.4004476070404053,-0.12208729237318039,0.41408607363700867,0.4152959883213043,-0.1347302943468094,0.5099219679832458,0.37544840574264526,-0.051164768636226654,0.4915250241756439,0.3461740016937256,-0.11207161843776703,0.46053260564804077,0.43298983573913574,-0.11354100704193115,0.47681277990341187,0.4426572620868683,-0.10349926352500916,0.5754656195640564,0.4048234522342682,-0.06670819222927094,0.5594079494476318,0.38027623295783997,-0.12572035193443298,0.5204591155052185,0.4572822153568268,-0.10317272692918777,0.5331778526306152,0.4651775062084198,-0.07492862641811371,0.6393508911132812,0.444937139749527,-0.08762340247631073,0.626937747001648,0.406879186630249,-0.11573285609483719,0.5851374268531799,0.458329975605011,-0.09499312937259674,0.584154486656189,0.4763506054878235,-0.07368048280477524,S
